ts_utc,ts_local,cpu_percent_total,mem_percent_total,load1,load5,load15,fail2ban_cpu_percent,fail2ban_rss_mb,ssh_established,ssh_syn_recv,f2b_currently_failed,f2b_total_failed,f2b_currently_banned,f2b_total_banned,f2b_banned_ips_count,f2b_chain_present,f2b_chain_rules
2026-03-25T15:54:41.344570+00:00,2026-03-25T17:54:41.344573,13.3,10.6,0.02978515625,0.03955078125,0.080078125,0.0,30.87890625,0,0,0,0,0,0,0,0,0
2026-03-25T15:54:47.360523+00:00,2026-03-25T17:54:47.360527,2.8,10.7,0.02734375,0.03857421875,0.07958984375,0.0,30.8828125,0,0,0,0,0,0,0,0,0
2026-03-25T15:54:53.349130+00:00,2026-03-25T17:54:53.349133,15.8,10.4,0.02490234375,0.03759765625,0.0791015625,0.0,30.8828125,0,0,0,0,0,0,0,0,0
2026-03-25T15:54:59.346066+00:00,2026-03-25T17:54:59.346069,19.1,10.5,0.0224609375,0.03662109375,0.07861328125,0.0,30.8828125,0,0,0,0,0,0,0,0,0
2026-03-25T15:55:05.351780+00:00,2026-03-25T17:55:05.351784,9.4,10.6,0.0185546875,0.03466796875,0.07763671875,0.0,30.8828125,0,0,0,0,0,0,0,0,0
2026-03-25T15:55:11.345180+00:00,2026-03-25T17:55:11.345184,2.4,10.6,0.0166015625,0.03369140625,0.0771484375,0.0,30.88671875,0,0,0,0,0,0,0,0,0
2026-03-25T15:55:17.349364+00:00,2026-03-25T17:55:17.349367,2.4,10.6,0.01513671875,0.03271484375,0.07666015625,0.0,30.88671875,0,0,0,0,0,0,0,0,0
2026-03-25T15:55:23.351169+00:00,2026-03-25T17:55:23.351173,0.5,10.6,0.013671875,0.03173828125,0.076171875,0.0,30.88671875,0,0,0,0,0,0,0,0,0
2026-03-25T15:55:29.349070+00:00,2026-03-25T17:55:29.349074,0.4,10.6,0.01220703125,0.03076171875,0.07568359375,0.0,30.88671875,0,0,0,0,0,0,0,0,0
2026-03-25T15:55:35.354816+00:00,2026-03-25T17:55:35.354819,0.4,10.7,0.009765625,0.02880859375,0.07470703125,0.0,30.88671875,0,0,0,0,0,0,0,0,0
2026-03-25T15:55:41.343647+00:00,2026-03-25T17:55:41.343651,0.3,10.6,0.0087890625,0.0283203125,0.07421875,0.0,30.88671875,0,0,0,0,0,0,0,0,0
2026-03-25T15:55:47.351297+00:00,2026-03-25T17:55:47.351300,0.3,10.7,0.0078125,0.02783203125,0.07373046875,0.0,30.890625,0,0,0,0,0,0,0,0,0
2026-03-25T15:55:53.355697+00:00,2026-03-25T17:55:53.355701,0.3,10.7,0.0068359375,0.02734375,0.0732421875,0.0,30.890625,0,0,0,0,0,0,0,0,0
2026-03-25T15:55:59.349837+00:00,2026-03-25T17:55:59.349840,1.6,10.7,0.08642578125,0.0439453125,0.07861328125,0.0,30.890625,0,0,0,0,0,0,0,0,0
2026-03-25T15:56:05.351163+00:00,2026-03-25T17:56:05.351167,0.5,10.7,0.07275390625,0.0419921875,0.07763671875,0.0,30.890625,0,0,0,0,0,0,0,0,0
