ts_utc,ts_local,cpu_percent_total,mem_percent_total,load1,load5,load15,fail2ban_cpu_percent,fail2ban_rss_mb,ssh_established,ssh_syn_recv,f2b_currently_failed,f2b_total_failed,f2b_currently_banned,f2b_total_banned,f2b_banned_ips_count,f2b_chain_present,f2b_chain_rules
2026-03-24T21:09:29.353710+00:00,2026-03-24T23:09:29.353713,0.0,8.5,0.15673828125,0.16259765625,0.09326171875,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:09:35.347155+00:00,2026-03-24T23:09:35.347158,0.0,8.5,0.14404296875,0.15966796875,0.09228515625,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:09:41.355268+00:00,2026-03-24T23:09:41.355272,0.0,8.5,0.13232421875,0.15673828125,0.09130859375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:09:47.343180+00:00,2026-03-24T23:09:47.343183,0.0,8.5,0.185546875,0.16796875,0.09521484375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:09:53.350395+00:00,2026-03-24T23:09:53.350398,0.0,8.5,0.17041015625,0.1650390625,0.09423828125,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:09:59.343592+00:00,2026-03-24T23:09:59.343596,0.1,8.5,0.15673828125,0.162109375,0.09326171875,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:10:05.352400+00:00,2026-03-24T23:10:05.352403,0.0,8.5,0.14404296875,0.1591796875,0.09228515625,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:10:11.352159+00:00,2026-03-24T23:10:11.352163,0.0,8.5,0.13232421875,0.15625,0.09130859375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:10:17.351041+00:00,2026-03-24T23:10:17.351045,0.0,8.5,0.185546875,0.16748046875,0.09521484375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:10:23.354793+00:00,2026-03-24T23:10:23.354797,0.0,8.4,0.17041015625,0.16455078125,0.09423828125,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:10:29.358618+00:00,2026-03-24T23:10:29.358621,0.0,8.4,0.15673828125,0.16162109375,0.09326171875,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:10:35.351687+00:00,2026-03-24T23:10:35.351691,0.1,8.5,0.14404296875,0.15869140625,0.09228515625,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:10:41.342886+00:00,2026-03-24T23:10:41.342891,0.1,8.4,0.13232421875,0.15576171875,0.09130859375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:10:47.346449+00:00,2026-03-24T23:10:47.346453,0.1,8.5,0.11181640625,0.14990234375,0.08984375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:10:53.354284+00:00,2026-03-24T23:10:53.354288,0.0,8.5,0.1025390625,0.14697265625,0.08935546875,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:10:59.359605+00:00,2026-03-24T23:10:59.359608,0.2,8.4,0.09423828125,0.14453125,0.0888671875,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:11:05.342985+00:00,2026-03-24T23:11:05.342988,0.0,8.4,0.08642578125,0.14208984375,0.08837890625,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:11:11.354398+00:00,2026-03-24T23:11:11.354402,0.1,8.5,0.0791015625,0.1396484375,0.087890625,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:11:17.344384+00:00,2026-03-24T23:11:17.344387,0.0,8.5,0.2880859375,0.18408203125,0.10302734375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:11:23.357610+00:00,2026-03-24T23:11:23.357614,0.0,8.5,0.2646484375,0.1806640625,0.10205078125,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:11:29.356941+00:00,2026-03-24T23:11:29.356944,0.0,8.5,0.2431640625,0.17724609375,0.10107421875,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:11:35.355513+00:00,2026-03-24T23:11:35.355516,0.0,8.5,0.2236328125,0.173828125,0.10009765625,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:11:41.350802+00:00,2026-03-24T23:11:41.350806,0.0,8.5,0.20556640625,0.1708984375,0.09912109375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:11:47.357693+00:00,2026-03-24T23:11:47.357697,0.0,8.5,0.173828125,0.1650390625,0.09716796875,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:11:53.354148+00:00,2026-03-24T23:11:53.354152,0.0,8.5,0.15966796875,0.162109375,0.09619140625,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:11:59.350466+00:00,2026-03-24T23:11:59.350469,0.2,8.5,0.146484375,0.1591796875,0.09521484375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:12:05.347196+00:00,2026-03-24T23:12:05.347199,0.1,8.5,0.13427734375,0.15625,0.09423828125,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:12:11.365476+00:00,2026-03-24T23:12:11.365481,0.0,8.5,0.123046875,0.1533203125,0.09326171875,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:12:17.350256+00:00,2026-03-24T23:12:17.350259,0.1,8.5,0.177734375,0.16455078125,0.09716796875,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:12:23.357344+00:00,2026-03-24T23:12:23.357349,0.0,8.5,0.1630859375,0.16162109375,0.09619140625,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:12:29.359582+00:00,2026-03-24T23:12:29.359586,0.0,8.5,0.14990234375,0.15869140625,0.09521484375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:12:35.353404+00:00,2026-03-24T23:12:35.353407,0.0,8.5,0.1376953125,0.15576171875,0.09423828125,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:12:41.359980+00:00,2026-03-24T23:12:41.359985,0.0,8.5,0.12646484375,0.15283203125,0.09326171875,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:12:47.351343+00:00,2026-03-24T23:12:47.351346,0.0,8.5,0.1064453125,0.14697265625,0.09130859375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:12:53.359223+00:00,2026-03-24T23:12:53.359226,0.0,8.4,0.09765625,0.14453125,0.09033203125,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:12:59.355671+00:00,2026-03-24T23:12:59.355674,0.0,8.5,0.08935546875,0.14208984375,0.08984375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:13:05.355496+00:00,2026-03-24T23:13:05.355499,0.0,8.5,0.08203125,0.1396484375,0.08935546875,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:13:11.345809+00:00,2026-03-24T23:13:11.345813,0.0,8.5,0.0751953125,0.13720703125,0.0888671875,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:13:17.355278+00:00,2026-03-24T23:13:17.355281,0.0,8.5,0.06298828125,0.13232421875,0.087890625,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:13:23.350283+00:00,2026-03-24T23:13:23.350286,0.0,8.5,0.0576171875,0.1298828125,0.08740234375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
