ts_utc,cpu_percent_total,mem_percent_total,load1,load5,load15,net_bytes_recv,net_bytes_sent,net_pkts_recv,net_pkts_sent,ai_server_cpu_percent,ai_server_rss_mb,ai_engine_cpu_percent,ai_engine_rss_mb,ai_stack_cpu_percent,ai_stack_rss_mb,fail2ban_cpu_percent,fail2ban_rss_mb,ai_server_pids,ai_engine_pids,fail2ban_pids
2026-03-24T12:10:08.764665+00:00,0.6,11.9,0.32958984375,0.3388671875,0.51220703125,2273530,27331816,21423,16186,0.0,98.54296875,0.0,733.2109375,0.0,831.75390625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:09.967028+00:00,1.2,12.0,0.32958984375,0.3388671875,0.51220703125,2285444,27412899,21501,16264,0.8,98.54296875,0.0,733.2109375,0.8,831.75390625,0.8,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:11.169351+00:00,12.4,12.0,0.302734375,0.3330078125,0.50927734375,2301035,27576361,21606,16395,1.7,98.54296875,0.0,733.2109375,1.7,831.75390625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:12.371646+00:00,0.0,12.0,0.302734375,0.3330078125,0.50927734375,2306985,27659600,21662,16457,0.0,98.54296875,0.8,733.2109375,0.8,831.75390625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:13.574069+00:00,1.9,11.9,0.302734375,0.3330078125,0.50927734375,2320863,27740274,21758,16532,0.8,98.54296875,0.0,733.2109375,0.8,831.75390625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:14.776433+00:00,1.2,12.0,0.302734375,0.3330078125,0.50927734375,2335294,27829767,21862,16616,0.0,98.54296875,0.0,733.2109375,0.0,831.75390625,0.8,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:15.978590+00:00,1.3,12.0,0.302734375,0.3330078125,0.50927734375,2342210,27905158,21918,16673,0.8,98.54296875,0.0,733.2109375,0.8,831.75390625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:17.180710+00:00,8.2,12.0,0.35888671875,0.34423828125,0.51220703125,2354734,28067970,22012,16808,0.0,98.54296875,0.0,733.2109375,0.0,831.75390625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:18.382931+00:00,3.2,12.0,0.35888671875,0.34423828125,0.51220703125,2365424,28157270,22090,16889,0.8,98.54296875,0.0,733.2109375,0.8,831.75390625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:19.585048+00:00,0.6,12.0,0.35888671875,0.34423828125,0.51220703125,2371156,28232849,22129,16945,0.8,98.54296875,0.0,733.2109375,0.8,831.75390625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:20.787180+00:00,0.6,12.0,0.35888671875,0.34423828125,0.51220703125,2380140,28321203,22197,17020,0.0,98.54296875,0.0,733.2109375,0.0,831.75390625,0.8,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:21.989288+00:00,16.3,12.0,0.330078125,0.33837890625,0.50927734375,2393070,28403398,22289,17107,0.8,98.54296875,0.0,733.2109375,0.8,831.75390625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:23.191319+00:00,8.1,12.0,0.330078125,0.33837890625,0.50927734375,2398049,28559848,22345,17199,0.8,98.54296875,0.0,733.2109375,0.8,831.75390625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:24.393866+00:00,8.1,12.0,0.330078125,0.33837890625,0.50927734375,2409272,28648635,22422,17280,0.0,98.54296875,0.0,733.2109375,0.0,831.75390625,0.8,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:25.596012+00:00,11.9,12.0,0.330078125,0.33837890625,0.50927734375,2417790,28728610,22491,17347,0.0,98.54296875,0.0,733.2109375,0.0,831.75390625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:26.798319+00:00,1.3,12.0,0.3837890625,0.349609375,0.51220703125,2424422,28813654,22564,17417,0.8,98.54296875,0.0,733.2109375,0.8,831.75390625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:28.000623+00:00,11.9,12.0,0.3837890625,0.349609375,0.51220703125,2434207,28893771,22637,17486,0.8,98.54296875,0.0,733.2109375,0.8,831.75390625,0.8,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:29.202914+00:00,8.7,12.0,0.3837890625,0.349609375,0.51220703125,2443894,29053915,22724,17580,0.8,98.54296875,0.0,733.2109375,0.8,831.75390625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:30.405124+00:00,12.6,12.0,0.3837890625,0.349609375,0.51220703125,2451448,29140314,22801,17656,0.8,98.54296875,0.0,733.2109375,0.8,831.75390625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:31.607379+00:00,3.7,12.0,0.35302734375,0.34375,0.50927734375,2458600,29219386,22855,17728,0.0,98.54296875,0.0,733.2109375,0.0,831.75390625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:32.809560+00:00,1.3,12.0,0.35302734375,0.34375,0.50927734375,2464652,29305053,22914,17805,0.0,98.54296875,0.0,733.2109375,0.0,831.75390625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:34.011689+00:00,0.6,12.0,0.35302734375,0.34375,0.50927734375,2475864,29387201,22992,17890,0.8,98.54296875,0.0,733.2109375,0.8,831.75390625,0.8,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:35.213894+00:00,6.8,12.0,0.35302734375,0.34375,0.50927734375,2484517,29544849,23057,17982,0.8,98.546875,0.0,733.2109375,0.8,831.7578125,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:36.416034+00:00,13.2,12.0,0.32470703125,0.337890625,0.50634765625,2494017,29632016,23160,18057,0.8,98.546875,0.0,733.2109375,0.8,831.7578125,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:37.618332+00:00,0.6,12.0,0.32470703125,0.337890625,0.50634765625,2507172,29714586,23275,18152,0.8,98.546875,0.0,733.2109375,0.8,831.7578125,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:38.820675+00:00,0.6,12.0,0.32470703125,0.337890625,0.50634765625,2514519,29797817,23363,18210,0.0,98.546875,0.0,733.2109375,0.0,831.7578125,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:40.023045+00:00,0.6,12.0,0.32470703125,0.337890625,0.50634765625,2524284,29879135,23428,18293,0.0,98.546875,0.0,733.2109375,0.0,831.7578125,0.8,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:41.225391+00:00,1.9,11.9,0.29833984375,0.33203125,0.50341796875,2535070,30041234,23508,18396,1.7,98.546875,0.0,733.2109375,1.7,831.7578125,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:42.427551+00:00,15.0,11.9,0.29833984375,0.33203125,0.50341796875,2544691,30124759,23580,18460,0.0,98.546875,0.0,733.2109375,0.0,831.7578125,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:43.629894+00:00,1.2,12.0,0.29833984375,0.33203125,0.50341796875,2557620,30205692,23660,18536,0.8,98.546875,0.0,733.2109375,0.8,831.7578125,0.8,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:44.831983+00:00,0.6,12.0,0.29833984375,0.33203125,0.50341796875,2567918,30295142,23736,18618,0.0,98.546875,0.0,733.2109375,0.0,831.7578125,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:46.034202+00:00,0.0,12.0,0.29833984375,0.33203125,0.50341796875,2576001,30370492,23794,18672,0.0,98.546875,0.0,733.2109375,0.0,831.7578125,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
