ts_utc,cpu_percent_total,mem_percent_total,load1,load5,load15,net_bytes_recv,net_bytes_sent,net_pkts_recv,net_pkts_sent,ai_server_cpu_percent,ai_server_rss_mb,ai_engine_cpu_percent,ai_engine_rss_mb,ai_stack_cpu_percent,ai_stack_rss_mb,fail2ban_cpu_percent,fail2ban_rss_mb,ai_server_pids,ai_engine_pids,fail2ban_pids
2026-03-25T09:02:36.161185+00:00,0.0,12.5,0.52197265625,0.22412109375,0.12255859375,126311009,54003452,932322,53426,0.0,98.9296875,0.0,749.921875,0.0,848.8515625,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:37.363431+00:00,0.6,12.5,0.52197265625,0.22412109375,0.12255859375,126322161,54140891,932411,53495,0.8,98.9296875,0.0,749.921875,0.8,848.8515625,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:38.565816+00:00,43.4,12.5,0.52197265625,0.22412109375,0.12255859375,126332002,54440438,932526,53607,0.8,98.9296875,0.0,749.921875,0.8,848.8515625,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:39.766994+00:00,54.1,12.5,0.52197265625,0.22412109375,0.12255859375,126350427,54900908,932716,53846,0.0,98.9296875,0.0,749.921875,0.0,848.8515625,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:40.968019+00:00,20.6,12.5,0.52197265625,0.22412109375,0.12255859375,126361199,55223886,932845,53973,0.8,98.93359375,0.0,749.921875,0.8,848.85546875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:42.170523+00:00,72.5,12.5,0.47998046875,0.22021484375,0.12158203125,126401138,59654556,933384,54575,0.0,98.93359375,0.0,749.921875,0.0,848.85546875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:43.372386+00:00,38.0,12.5,0.47998046875,0.22021484375,0.12158203125,126448807,65321842,934041,55418,0.0,98.93359375,0.0,749.921875,0.0,848.85546875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:44.574410+00:00,34.8,12.5,0.47998046875,0.22021484375,0.12158203125,126474791,67803206,934389,55844,0.8,98.93359375,0.0,749.921875,0.8,848.85546875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:45.775423+00:00,51.0,12.5,0.47998046875,0.22021484375,0.12158203125,126491751,68438940,934574,56068,0.8,98.93359375,0.0,749.921875,0.8,848.85546875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:46.976432+00:00,41.8,12.5,0.44140625,0.21630859375,0.12060546875,126500114,68772505,934658,56196,1.7,98.93359375,0.0,749.921875,1.7,848.85546875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:48.178522+00:00,51.9,12.5,0.44140625,0.21630859375,0.12060546875,126508593,68996432,934752,56316,0.0,98.93359375,0.0,749.921875,0.0,848.85546875,0.8,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:49.380751+00:00,20.0,12.5,0.44140625,0.21630859375,0.12060546875,126524893,69580864,934898,56513,0.0,98.93359375,0.0,749.921875,0.0,848.85546875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:50.583042+00:00,12.7,12.5,0.44140625,0.21630859375,0.12060546875,126533999,69910455,934998,56665,0.8,98.93359375,0.0,749.921875,0.8,848.85546875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:51.785551+00:00,11.3,12.5,0.56640625,0.24609375,0.130859375,126544138,70393686,935122,56841,0.8,98.93359375,0.0,749.921875,0.8,848.85546875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:52.986823+00:00,56.0,12.5,0.56640625,0.24609375,0.130859375,126558646,71137089,935299,57105,0.8,98.93359375,0.0,749.921875,0.8,848.85546875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:54.187882+00:00,51.9,12.5,0.56640625,0.24609375,0.130859375,126572148,71546472,935424,57295,0.0,98.93359375,0.0,749.921875,0.0,848.85546875,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
